Date,Unit,DayOfWeek,IsHoliday,HolidayName,HolidayType,SurgeriesPerDay,PatientsPerDay,LinenUsage
23/09/2024,OR,Monday,FALSE,,,20,20,362
23/09/2024,MedSurg,Monday,FALSE,,,0,57,188
23/09/2024,ICU,Monday,FALSE,,,0,9,24
23/09/2024,Maternity,Monday,FALSE,,,0,10,38
24/09/2024,OR,Tuesday,FALSE,,,17,17,309
24/09/2024,MedSurg,Tuesday,FALSE,,,0,55,189
24/09/2024,ICU,Tuesday,FALSE,,,0,9,20
24/09/2024,Maternity,Tuesday,FALSE,,,0,9,20
25/09/2024,OR,Wednesday,FALSE,,,14,14,266
25/09/2024,MedSurg,Wednesday,FALSE,,,0,49,154
25/09/2024,ICU,Wednesday,FALSE,,,0,8,43
25/09/2024,Maternity,Wednesday,FALSE,,,0,8,26
26/09/2024,OR,Thursday,FALSE,,,21,21,379
26/09/2024,MedSurg,Thursday,FALSE,,,0,47,145
26/09/2024,ICU,Thursday,FALSE,,,0,7,31
26/09/2024,Maternity,Thursday,FALSE,,,0,8,17
27/09/2024,OR,Friday,FALSE,,,15,15,280
27/09/2024,MedSurg,Friday,FALSE,,,0,56,167
27/09/2024,ICU,Friday,FALSE,,,0,9,40
27/09/2024,Maternity,Friday,FALSE,,,0,9,41
28/09/2024,OR,Saturday,FALSE,,,6,6,111
28/09/2024,MedSurg,Saturday,FALSE,,,0,54,156
28/09/2024,ICU,Saturday,FALSE,,,0,9,41
28/09/2024,Maternity,Saturday,FALSE,,,0,9,28
29/09/2024,OR,Sunday,FALSE,,,7,7,117
29/09/2024,MedSurg,Sunday,FALSE,,,0,56,181
29/09/2024,ICU,Sunday,FALSE,,,0,9,32
29/09/2024,Maternity,Sunday,FALSE,,,0,9,20
30/09/2024,OR,Monday,FALSE,,,18,18,333
30/09/2024,MedSurg,Monday,FALSE,,,0,52,159
30/09/2024,ICU,Monday,FALSE,,,0,8,36
30/09/2024,Maternity,Monday,FALSE,,,0,9,34
01/10/2024,OR,Tuesday,FALSE,,,17,17,316
01/10/2024,MedSurg,Tuesday,FALSE,,,0,58,185
01/10/2024,ICU,Tuesday,FALSE,,,0,9,40
01/10/2024,Maternity,Tuesday,FALSE,,,0,10,36
02/10/2024,OR,Wednesday,FALSE,,,15,15,263
02/10/2024,MedSurg,Wednesday,FALSE,,,0,50,149
02/10/2024,ICU,Wednesday,FALSE,,,0,8,32
02/10/2024,Maternity,Wednesday,FALSE,,,0,8,39
03/10/2024,OR,Thursday,FALSE,,,16,16,287
03/10/2024,MedSurg,Thursday,FALSE,,,0,62,198
03/10/2024,ICU,Thursday,FALSE,,,0,10,41
03/10/2024,Maternity,Thursday,FALSE,,,0,10,27
04/10/2024,OR,Friday,FALSE,,,20,20,363
04/10/2024,MedSurg,Friday,FALSE,,,0,62,184
04/10/2024,ICU,Friday,FALSE,,,0,10,44
04/10/2024,Maternity,Friday,FALSE,,,0,10,41
05/10/2024,OR,Saturday,FALSE,,,4,4,76
05/10/2024,MedSurg,Saturday,FALSE,,,0,39,125
05/10/2024,ICU,Saturday,FALSE,,,0,6,29
05/10/2024,Maternity,Saturday,FALSE,,,0,7,25
06/10/2024,OR,Sunday,FALSE,,,3,3,53
06/10/2024,MedSurg,Sunday,FALSE,,,0,55,169
06/10/2024,ICU,Sunday,FALSE,,,0,9,22
06/10/2024,Maternity,Sunday,FALSE,,,0,9,25
07/10/2024,OR,Monday,FALSE,,,21,21,375
07/10/2024,MedSurg,Monday,FALSE,,,0,48,134
07/10/2024,ICU,Monday,FALSE,,,0,8,23
07/10/2024,Maternity,Monday,FALSE,,,0,8,33
08/10/2024,OR,Tuesday,FALSE,,,19,19,343
08/10/2024,MedSurg,Tuesday,FALSE,,,0,55,173
08/10/2024,ICU,Tuesday,FALSE,,,0,9,32
08/10/2024,Maternity,Tuesday,FALSE,,,0,9,33
09/10/2024,OR,Wednesday,FALSE,,,16,16,283
09/10/2024,MedSurg,Wednesday,FALSE,,,0,48,160
09/10/2024,ICU,Wednesday,FALSE,,,0,8,36
09/10/2024,Maternity,Wednesday,FALSE,,,0,8,21
10/10/2024,OR,Thursday,FALSE,,,14,14,245
10/10/2024,MedSurg,Thursday,FALSE,,,0,43,140
10/10/2024,ICU,Thursday,FALSE,,,0,7,28
10/10/2024,Maternity,Thursday,FALSE,,,0,7,25
11/10/2024,OR,Friday,FALSE,,,18,18,328
11/10/2024,MedSurg,Friday,FALSE,,,0,56,181
11/10/2024,ICU,Friday,FALSE,,,0,9,44
11/10/2024,Maternity,Friday,FALSE,,,0,9,31
12/10/2024,OR,Saturday,FALSE,,,5,5,89
12/10/2024,MedSurg,Saturday,FALSE,,,0,57,172
12/10/2024,ICU,Saturday,FALSE,,,0,9,41
12/10/2024,Maternity,Saturday,FALSE,,,0,10,41
13/10/2024,OR,Sunday,FALSE,,,6,6,109
13/10/2024,MedSurg,Sunday,FALSE,,,0,56,159
13/10/2024,ICU,Sunday,FALSE,,,0,9,55
13/10/2024,Maternity,Sunday,FALSE,,,0,9,44
14/10/2024,OR,Monday,TRUE,Thanksgiving Day,Public,7,7,120
14/10/2024,MedSurg,Monday,TRUE,Thanksgiving Day,Public,0,62,199
14/10/2024,ICU,Monday,TRUE,Thanksgiving Day,Public,0,11,53
14/10/2024,Maternity,Monday,TRUE,Thanksgiving Day,Public,0,11,30
15/10/2024,OR,Tuesday,FALSE,,,14,14,252
15/10/2024,MedSurg,Tuesday,FALSE,,,0,59,181
15/10/2024,ICU,Tuesday,FALSE,,,0,10,46
15/10/2024,Maternity,Tuesday,FALSE,,,0,10,41
16/10/2024,OR,Wednesday,FALSE,,,16,16,286
16/10/2024,MedSurg,Wednesday,FALSE,,,0,53,169
16/10/2024,ICU,Wednesday,FALSE,,,0,9,42
16/10/2024,Maternity,Wednesday,FALSE,,,0,9,32
17/10/2024,OR,Thursday,FALSE,,,20,20,364
17/10/2024,MedSurg,Thursday,FALSE,,,0,50,142
17/10/2024,ICU,Thursday,FALSE,,,0,8,36
17/10/2024,Maternity,Thursday,FALSE,,,0,8,39
18/10/2024,OR,Friday,FALSE,,,16,16,282
18/10/2024,MedSurg,Friday,FALSE,,,0,53,147
18/10/2024,ICU,Friday,FALSE,,,0,9,17
18/10/2024,Maternity,Friday,FALSE,,,0,9,30
19/10/2024,OR,Saturday,FALSE,,,5,5,94
19/10/2024,MedSurg,Saturday,FALSE,,,0,53,159
19/10/2024,ICU,Saturday,FALSE,,,0,9,35
19/10/2024,Maternity,Saturday,FALSE,,,0,9,39
20/10/2024,OR,Sunday,FALSE,,,8,8,139
20/10/2024,MedSurg,Sunday,FALSE,,,0,58,184
20/10/2024,ICU,Sunday,FALSE,,,0,10,48
20/10/2024,Maternity,Sunday,FALSE,,,0,10,29
21/10/2024,OR,Monday,FALSE,,,14,14,252
21/10/2024,MedSurg,Monday,FALSE,,,0,53,167
21/10/2024,ICU,Monday,FALSE,,,0,9,36
21/10/2024,Maternity,Monday,FALSE,,,0,9,27
22/10/2024,OR,Tuesday,FALSE,,,21,21,373
22/10/2024,MedSurg,Tuesday,FALSE,,,0,57,179
22/10/2024,ICU,Tuesday,FALSE,,,0,10,60
22/10/2024,Maternity,Tuesday,FALSE,,,0,9,35
23/10/2024,OR,Wednesday,FALSE,,,15,15,261
23/10/2024,MedSurg,Wednesday,FALSE,,,0,57,185
23/10/2024,ICU,Wednesday,FALSE,,,0,10,37
23/10/2024,Maternity,Wednesday,FALSE,,,0,10,40
24/10/2024,OR,Thursday,FALSE,,,15,15,282
24/10/2024,MedSurg,Thursday,FALSE,,,0,56,179
24/10/2024,ICU,Thursday,FALSE,,,0,10,36
24/10/2024,Maternity,Thursday,FALSE,,,0,9,47
25/10/2024,OR,Friday,FALSE,,,18,18,335
25/10/2024,MedSurg,Friday,FALSE,,,0,53,158
25/10/2024,ICU,Friday,FALSE,,,0,9,50
25/10/2024,Maternity,Friday,FALSE,,,0,9,29
26/10/2024,OR,Saturday,FALSE,,,4,4,73
26/10/2024,MedSurg,Saturday,FALSE,,,0,57,176
26/10/2024,ICU,Saturday,FALSE,,,0,10,43
26/10/2024,Maternity,Saturday,FALSE,,,0,10,39
27/10/2024,OR,Sunday,FALSE,,,4,4,68
27/10/2024,MedSurg,Sunday,FALSE,,,0,61,184
27/10/2024,ICU,Sunday,FALSE,,,0,11,57
27/10/2024,Maternity,Sunday,FALSE,,,0,10,34
28/10/2024,OR,Monday,FALSE,,,16,16,295
28/10/2024,MedSurg,Monday,FALSE,,,0,44,136
28/10/2024,ICU,Monday,FALSE,,,0,8,34
28/10/2024,Maternity,Monday,FALSE,,,0,7,24
29/10/2024,OR,Tuesday,FALSE,,,20,20,370
29/10/2024,MedSurg,Tuesday,FALSE,,,0,65,199
29/10/2024,ICU,Tuesday,FALSE,,,0,11,65
29/10/2024,Maternity,Tuesday,FALSE,,,0,11,44
30/10/2024,OR,Wednesday,FALSE,,,17,17,305
30/10/2024,MedSurg,Wednesday,FALSE,,,0,51,164
30/10/2024,ICU,Wednesday,FALSE,,,0,9,29
30/10/2024,Maternity,Wednesday,FALSE,,,0,8,28
31/10/2024,OR,Thursday,FALSE,,,14,14,246
31/10/2024,MedSurg,Thursday,FALSE,,,0,48,149
31/10/2024,ICU,Thursday,FALSE,,,0,8,32
31/10/2024,Maternity,Thursday,FALSE,,,0,8,26
01/11/2024,OR,Friday,FALSE,,,17,17,300
01/11/2024,MedSurg,Friday,FALSE,,,0,60,185
01/11/2024,ICU,Friday,FALSE,,,0,10,67
01/11/2024,Maternity,Friday,FALSE,,,0,10,40
02/11/2024,OR,Saturday,FALSE,,,3,3,49
02/11/2024,MedSurg,Saturday,FALSE,,,0,56,179
02/11/2024,ICU,Saturday,FALSE,,,0,10,42
02/11/2024,Maternity,Saturday,FALSE,,,0,9,32
03/11/2024,OR,Sunday,FALSE,,,6,6,117
03/11/2024,MedSurg,Sunday,FALSE,,,0,56,173
03/11/2024,ICU,Sunday,FALSE,,,0,10,41
03/11/2024,Maternity,Sunday,FALSE,,,0,9,37
04/11/2024,OR,Monday,FALSE,,,18,18,313
04/11/2024,MedSurg,Monday,FALSE,,,0,58,194
04/11/2024,ICU,Monday,FALSE,,,0,10,47
04/11/2024,Maternity,Monday,FALSE,,,0,10,43
05/11/2024,OR,Tuesday,FALSE,,,14,14,249
05/11/2024,MedSurg,Tuesday,FALSE,,,0,59,184
05/11/2024,ICU,Tuesday,FALSE,,,0,10,51
05/11/2024,Maternity,Tuesday,FALSE,,,0,10,35
06/11/2024,OR,Wednesday,FALSE,,,14,14,244
06/11/2024,MedSurg,Wednesday,FALSE,,,0,58,167
06/11/2024,ICU,Wednesday,FALSE,,,0,10,21
06/11/2024,Maternity,Wednesday,FALSE,,,0,10,37
07/11/2024,OR,Thursday,FALSE,,,18,18,322
07/11/2024,MedSurg,Thursday,FALSE,,,0,56,173
07/11/2024,ICU,Thursday,FALSE,,,0,10,54
07/11/2024,Maternity,Thursday,FALSE,,,0,9,11
08/11/2024,OR,Friday,FALSE,,,14,14,259
08/11/2024,MedSurg,Friday,FALSE,,,0,39,99
08/11/2024,ICU,Friday,FALSE,,,0,7,40
08/11/2024,Maternity,Friday,FALSE,,,0,7,38
09/11/2024,OR,Saturday,FALSE,,,4,4,73
09/11/2024,MedSurg,Saturday,FALSE,,,0,59,180
09/11/2024,ICU,Saturday,FALSE,,,0,11,31
09/11/2024,Maternity,Saturday,FALSE,,,0,10,36
10/11/2024,OR,Sunday,FALSE,,,6,6,114
10/11/2024,MedSurg,Sunday,FALSE,,,0,58,186
10/11/2024,ICU,Sunday,FALSE,,,0,10,30
10/11/2024,Maternity,Sunday,FALSE,,,0,10,29
11/11/2024,OR,Monday,TRUE,Remembrance Day,Statutory,6,6,113
11/11/2024,MedSurg,Monday,TRUE,Remembrance Day,Statutory,0,48,149
11/11/2024,ICU,Monday,TRUE,Remembrance Day,Statutory,0,9,54
11/11/2024,Maternity,Monday,TRUE,Remembrance Day,Statutory,0,8,31
12/11/2024,OR,Tuesday,FALSE,,,15,15,265
12/11/2024,MedSurg,Tuesday,FALSE,,,0,52,161
12/11/2024,ICU,Tuesday,FALSE,,,0,9,57
12/11/2024,Maternity,Tuesday,FALSE,,,0,9,43
13/11/2024,OR,Wednesday,FALSE,,,17,17,308
13/11/2024,MedSurg,Wednesday,FALSE,,,0,58,182
13/11/2024,ICU,Wednesday,FALSE,,,0,11,52
13/11/2024,Maternity,Wednesday,FALSE,,,0,10,43
14/11/2024,OR,Thursday,FALSE,,,15,15,260
14/11/2024,MedSurg,Thursday,FALSE,,,0,53,181
14/11/2024,ICU,Thursday,FALSE,,,0,10,32
14/11/2024,Maternity,Thursday,FALSE,,,0,9,24
15/11/2024,OR,Friday,FALSE,,,18,18,320
15/11/2024,MedSurg,Friday,FALSE,,,0,48,145
15/11/2024,ICU,Friday,FALSE,,,0,9,37
15/11/2024,Maternity,Friday,FALSE,,,0,8,13
16/11/2024,OR,Saturday,FALSE,,,7,7,123
16/11/2024,MedSurg,Saturday,FALSE,,,0,48,160
16/11/2024,ICU,Saturday,FALSE,,,0,9,36
16/11/2024,Maternity,Saturday,FALSE,,,0,8,26
17/11/2024,OR,Sunday,FALSE,,,4,4,76
17/11/2024,MedSurg,Sunday,FALSE,,,0,57,170
17/11/2024,ICU,Sunday,FALSE,,,0,11,53
17/11/2024,Maternity,Sunday,FALSE,,,0,9,48
18/11/2024,OR,Monday,FALSE,,,18,18,326
18/11/2024,MedSurg,Monday,FALSE,,,0,57,166
18/11/2024,ICU,Monday,FALSE,,,0,10,52
18/11/2024,Maternity,Monday,FALSE,,,0,9,35
19/11/2024,OR,Tuesday,FALSE,,,19,19,338
19/11/2024,MedSurg,Tuesday,FALSE,,,0,62,193
19/11/2024,ICU,Tuesday,FALSE,,,0,12,55
19/11/2024,Maternity,Tuesday,FALSE,,,0,10,52
20/11/2024,OR,Wednesday,FALSE,,,15,15,270
20/11/2024,MedSurg,Wednesday,FALSE,,,0,51,149
20/11/2024,ICU,Wednesday,FALSE,,,0,9,35
20/11/2024,Maternity,Wednesday,FALSE,,,0,8,14
21/11/2024,OR,Thursday,FALSE,,,20,20,353
21/11/2024,MedSurg,Thursday,FALSE,,,0,61,185
21/11/2024,ICU,Thursday,FALSE,,,0,11,51
21/11/2024,Maternity,Thursday,FALSE,,,0,10,37
22/11/2024,OR,Friday,FALSE,,,20,20,351
22/11/2024,MedSurg,Friday,FALSE,,,0,56,168
22/11/2024,ICU,Friday,FALSE,,,0,10,37
22/11/2024,Maternity,Friday,FALSE,,,0,9,35
23/11/2024,OR,Saturday,FALSE,,,7,7,115
23/11/2024,MedSurg,Saturday,FALSE,,,0,50,161
23/11/2024,ICU,Saturday,FALSE,,,0,9,43
23/11/2024,Maternity,Saturday,FALSE,,,0,8,26
24/11/2024,OR,Sunday,FALSE,,,4,4,67
24/11/2024,MedSurg,Sunday,FALSE,,,0,57,172
24/11/2024,ICU,Sunday,FALSE,,,0,11,67
24/11/2024,Maternity,Sunday,FALSE,,,0,9,39
25/11/2024,OR,Monday,FALSE,,,20,20,371
25/11/2024,MedSurg,Monday,FALSE,,,0,59,189
25/11/2024,ICU,Monday,FALSE,,,0,11,28
25/11/2024,Maternity,Monday,FALSE,,,0,10,39
26/11/2024,OR,Tuesday,FALSE,,,16,16,286
26/11/2024,MedSurg,Tuesday,FALSE,,,0,64,194
26/11/2024,ICU,Tuesday,FALSE,,,0,12,45
26/11/2024,Maternity,Tuesday,FALSE,,,0,11,27
27/11/2024,OR,Wednesday,FALSE,,,20,20,358
27/11/2024,MedSurg,Wednesday,FALSE,,,0,51,158
27/11/2024,ICU,Wednesday,FALSE,,,0,10,38
27/11/2024,Maternity,Wednesday,FALSE,,,0,8,22
28/11/2024,OR,Thursday,FALSE,,,19,19,333
28/11/2024,MedSurg,Thursday,FALSE,,,0,48,142
28/11/2024,ICU,Thursday,FALSE,,,0,9,34
28/11/2024,Maternity,Thursday,FALSE,,,0,8,18
29/11/2024,OR,Friday,FALSE,,,15,15,269
29/11/2024,MedSurg,Friday,FALSE,,,0,61,173
29/11/2024,ICU,Friday,FALSE,,,0,12,58
29/11/2024,Maternity,Friday,FALSE,,,0,10,32
30/11/2024,OR,Saturday,FALSE,,,3,3,50
30/11/2024,MedSurg,Saturday,FALSE,,,0,53,158
30/11/2024,ICU,Saturday,FALSE,,,0,10,38
30/11/2024,Maternity,Saturday,FALSE,,,0,9,33
01/12/2024,OR,Sunday,FALSE,,,8,8,153
01/12/2024,MedSurg,Sunday,FALSE,,,0,57,181
01/12/2024,ICU,Sunday,FALSE,,,0,11,51
01/12/2024,Maternity,Sunday,FALSE,,,0,9,38
02/12/2024,OR,Monday,FALSE,,,15,15,276
02/12/2024,MedSurg,Monday,FALSE,,,0,55,175
02/12/2024,ICU,Monday,FALSE,,,0,11,60
02/12/2024,Maternity,Monday,FALSE,,,0,9,22
03/12/2024,OR,Tuesday,FALSE,,,17,17,290
03/12/2024,MedSurg,Tuesday,FALSE,,,0,57,161
03/12/2024,ICU,Tuesday,FALSE,,,0,11,66
03/12/2024,Maternity,Tuesday,FALSE,,,0,9,32
04/12/2024,OR,Wednesday,FALSE,,,18,18,327
04/12/2024,MedSurg,Wednesday,FALSE,,,0,50,166
04/12/2024,ICU,Wednesday,FALSE,,,0,10,38
04/12/2024,Maternity,Wednesday,FALSE,,,0,8,34
05/12/2024,OR,Thursday,FALSE,,,20,20,358
05/12/2024,MedSurg,Thursday,FALSE,,,0,72,216
05/12/2024,ICU,Thursday,FALSE,,,0,14,69
05/12/2024,Maternity,Thursday,FALSE,,,0,12,44
06/12/2024,OR,Friday,FALSE,,,21,21,371
06/12/2024,MedSurg,Friday,FALSE,,,0,55,170
06/12/2024,ICU,Friday,FALSE,,,0,11,42
06/12/2024,Maternity,Friday,FALSE,,,0,9,42
07/12/2024,OR,Saturday,FALSE,,,4,4,67
07/12/2024,MedSurg,Saturday,FALSE,,,0,56,174
07/12/2024,ICU,Saturday,FALSE,,,0,11,53
07/12/2024,Maternity,Saturday,FALSE,,,0,9,30
08/12/2024,OR,Sunday,FALSE,,,6,6,124
08/12/2024,MedSurg,Sunday,FALSE,,,0,52,176
08/12/2024,ICU,Sunday,FALSE,,,0,10,38
08/12/2024,Maternity,Sunday,FALSE,,,0,8,21
09/12/2024,OR,Monday,FALSE,,,16,16,286
09/12/2024,MedSurg,Monday,FALSE,,,0,58,183
09/12/2024,ICU,Monday,FALSE,,,0,11,64
09/12/2024,Maternity,Monday,FALSE,,,0,9,40
10/12/2024,OR,Tuesday,FALSE,,,19,19,346
10/12/2024,MedSurg,Tuesday,FALSE,,,0,60,185
10/12/2024,ICU,Tuesday,FALSE,,,0,12,56
10/12/2024,Maternity,Tuesday,FALSE,,,0,10,30
11/12/2024,OR,Wednesday,FALSE,,,21,21,369
11/12/2024,MedSurg,Wednesday,FALSE,,,0,59,176
11/12/2024,ICU,Wednesday,FALSE,,,0,12,43
11/12/2024,Maternity,Wednesday,FALSE,,,0,9,39
12/12/2024,OR,Thursday,FALSE,,,19,19,330
12/12/2024,MedSurg,Thursday,FALSE,,,0,56,165
12/12/2024,ICU,Thursday,FALSE,,,0,11,43
12/12/2024,Maternity,Thursday,FALSE,,,0,9,21
13/12/2024,OR,Friday,FALSE,,,16,16,288
13/12/2024,MedSurg,Friday,FALSE,,,0,53,174
13/12/2024,ICU,Friday,FALSE,,,0,11,30
13/12/2024,Maternity,Friday,FALSE,,,0,9,43
14/12/2024,OR,Saturday,FALSE,,,6,6,106
14/12/2024,MedSurg,Saturday,FALSE,,,0,59,181
14/12/2024,ICU,Saturday,FALSE,,,0,12,52
14/12/2024,Maternity,Saturday,FALSE,,,0,10,36
15/12/2024,OR,Sunday,FALSE,,,5,5,79
15/12/2024,MedSurg,Sunday,FALSE,,,0,56,165
15/12/2024,ICU,Sunday,FALSE,,,0,11,55
15/12/2024,Maternity,Sunday,FALSE,,,0,9,39
16/12/2024,OR,Monday,FALSE,,,15,15,265
16/12/2024,MedSurg,Monday,FALSE,,,0,51,152
16/12/2024,ICU,Monday,FALSE,,,0,10,64
16/12/2024,Maternity,Monday,FALSE,,,0,8,37
17/12/2024,OR,Tuesday,FALSE,,,21,21,374
17/12/2024,MedSurg,Tuesday,FALSE,,,0,53,158
17/12/2024,ICU,Tuesday,FALSE,,,0,11,50
17/12/2024,Maternity,Tuesday,FALSE,,,0,8,33
18/12/2024,OR,Wednesday,FALSE,,,16,16,281
18/12/2024,MedSurg,Wednesday,FALSE,,,0,55,173
18/12/2024,ICU,Wednesday,FALSE,,,0,11,37
18/12/2024,Maternity,Wednesday,FALSE,,,0,9,36
19/12/2024,OR,Thursday,FALSE,,,19,19,339
19/12/2024,MedSurg,Thursday,FALSE,,,0,55,156
19/12/2024,ICU,Thursday,FALSE,,,0,11,33
19/12/2024,Maternity,Thursday,FALSE,,,0,9,33
20/12/2024,OR,Friday,FALSE,,,15,15,274
20/12/2024,MedSurg,Friday,FALSE,,,0,43,132
20/12/2024,ICU,Friday,FALSE,,,0,9,39
20/12/2024,Maternity,Friday,FALSE,,,0,7,18
21/12/2024,OR,Saturday,FALSE,,,4,4,69
21/12/2024,MedSurg,Saturday,FALSE,,,0,60,201
21/12/2024,ICU,Saturday,FALSE,,,0,12,40
21/12/2024,Maternity,Saturday,FALSE,,,0,10,36
22/12/2024,OR,Sunday,FALSE,,,3,3,46
22/12/2024,MedSurg,Sunday,FALSE,,,0,59,187
22/12/2024,ICU,Sunday,FALSE,,,0,12,57
22/12/2024,Maternity,Sunday,FALSE,,,0,9,20
23/12/2024,OR,Monday,FALSE,,,17,17,302
23/12/2024,MedSurg,Monday,FALSE,,,0,56,172
23/12/2024,ICU,Monday,FALSE,,,0,11,47
23/12/2024,Maternity,Monday,FALSE,,,0,9,38
24/12/2024,OR,Tuesday,FALSE,,,17,17,316
24/12/2024,MedSurg,Tuesday,FALSE,,,0,59,192
24/12/2024,ICU,Tuesday,FALSE,,,0,12,44
24/12/2024,Maternity,Tuesday,FALSE,,,0,9,36
25/12/2024,OR,Wednesday,TRUE,Christmas Day,Statutory,4,4,81
25/12/2024,MedSurg,Wednesday,TRUE,Christmas Day,Statutory,0,54,173
25/12/2024,ICU,Wednesday,TRUE,Christmas Day,Statutory,0,12,64
25/12/2024,Maternity,Wednesday,TRUE,Christmas Day,Statutory,0,8,28
26/12/2024,OR,Thursday,TRUE,Boxing Day,Public,10,10,184
26/12/2024,MedSurg,Thursday,TRUE,Boxing Day,Public,0,54,173
26/12/2024,ICU,Thursday,TRUE,Boxing Day,Public,0,12,58
26/12/2024,Maternity,Thursday,TRUE,Boxing Day,Public,0,9,23
27/12/2024,OR,Friday,FALSE,,,21,21,371
27/12/2024,MedSurg,Friday,FALSE,,,0,57,176
27/12/2024,ICU,Friday,FALSE,,,0,12,43
27/12/2024,Maternity,Friday,FALSE,,,0,9,32
28/12/2024,OR,Saturday,FALSE,,,4,4,73
28/12/2024,MedSurg,Saturday,FALSE,,,0,56,176
28/12/2024,ICU,Saturday,FALSE,,,0,12,31
28/12/2024,Maternity,Saturday,FALSE,,,0,9,19
29/12/2024,OR,Sunday,FALSE,,,4,4,68
29/12/2024,MedSurg,Sunday,FALSE,,,0,61,194
29/12/2024,ICU,Sunday,FALSE,,,0,13,53
29/12/2024,Maternity,Sunday,FALSE,,,0,9,30
30/12/2024,OR,Monday,FALSE,,,14,14,255
30/12/2024,MedSurg,Monday,FALSE,,,0,58,169
30/12/2024,ICU,Monday,FALSE,,,0,12,50
30/12/2024,Maternity,Monday,FALSE,,,0,9,42
31/12/2024,OR,Tuesday,FALSE,,,17,17,311
31/12/2024,MedSurg,Tuesday,FALSE,,,0,62,196
31/12/2024,ICU,Tuesday,FALSE,,,0,13,53
31/12/2024,Maternity,Tuesday,FALSE,,,0,10,43
01/01/2025,OR,Wednesday,TRUE,New Year's Day,Statutory,6,6,103
01/01/2025,MedSurg,Wednesday,TRUE,New Year's Day,Statutory,0,53,178
01/01/2025,ICU,Wednesday,TRUE,New Year's Day,Statutory,0,12,33
01/01/2025,Maternity,Wednesday,TRUE,New Year's Day,Statutory,0,8,23
02/01/2025,OR,Thursday,FALSE,,,17,17,307
02/01/2025,MedSurg,Thursday,FALSE,,,0,57,177
02/01/2025,ICU,Thursday,FALSE,,,0,12,33
02/01/2025,Maternity,Thursday,FALSE,,,0,9,44
03/01/2025,OR,Friday,FALSE,,,17,17,295
03/01/2025,MedSurg,Friday,FALSE,,,0,62,189
03/01/2025,ICU,Friday,FALSE,,,0,13,69
03/01/2025,Maternity,Friday,FALSE,,,0,10,33
04/01/2025,OR,Saturday,FALSE,,,4,4,73
04/01/2025,MedSurg,Saturday,FALSE,,,0,59,175
04/01/2025,ICU,Saturday,FALSE,,,0,12,62
04/01/2025,Maternity,Saturday,FALSE,,,0,9,31
05/01/2025,OR,Sunday,FALSE,,,7,7,130
05/01/2025,MedSurg,Sunday,FALSE,,,0,57,174
05/01/2025,ICU,Sunday,FALSE,,,0,12,51
05/01/2025,Maternity,Sunday,FALSE,,,0,9,32
06/01/2025,OR,Monday,FALSE,,,20,20,351
06/01/2025,MedSurg,Monday,FALSE,,,0,55,166
06/01/2025,ICU,Monday,FALSE,,,0,12,49
06/01/2025,Maternity,Monday,FALSE,,,0,8,33
07/01/2025,OR,Tuesday,FALSE,,,21,21,381
07/01/2025,MedSurg,Tuesday,FALSE,,,0,65,203
07/01/2025,ICU,Tuesday,FALSE,,,0,14,52
07/01/2025,Maternity,Tuesday,FALSE,,,0,10,27
08/01/2025,OR,Wednesday,FALSE,,,15,15,262
08/01/2025,MedSurg,Wednesday,FALSE,,,0,64,182
08/01/2025,ICU,Wednesday,FALSE,,,0,13,77
08/01/2025,Maternity,Wednesday,FALSE,,,0,10,39
09/01/2025,OR,Thursday,FALSE,,,17,17,315
09/01/2025,MedSurg,Thursday,FALSE,,,0,61,177
09/01/2025,ICU,Thursday,FALSE,,,0,13,52
09/01/2025,Maternity,Thursday,FALSE,,,0,9,29
10/01/2025,OR,Friday,FALSE,,,19,19,348
10/01/2025,MedSurg,Friday,FALSE,,,0,55,160
10/01/2025,ICU,Friday,FALSE,,,0,12,65
10/01/2025,Maternity,Friday,FALSE,,,0,9,29
11/01/2025,OR,Saturday,FALSE,,,7,7,127
11/01/2025,MedSurg,Saturday,FALSE,,,0,71,222
11/01/2025,ICU,Saturday,FALSE,,,0,15,66
11/01/2025,Maternity,Saturday,FALSE,,,0,11,47
12/01/2025,OR,Sunday,FALSE,,,4,4,66
12/01/2025,MedSurg,Sunday,FALSE,,,0,68,213
12/01/2025,ICU,Sunday,FALSE,,,0,15,74
12/01/2025,Maternity,Sunday,FALSE,,,0,10,26
13/01/2025,OR,Monday,FALSE,,,21,21,377
13/01/2025,MedSurg,Monday,FALSE,,,0,66,222
13/01/2025,ICU,Monday,FALSE,,,0,14,62
13/01/2025,Maternity,Monday,FALSE,,,0,10,39
14/01/2025,OR,Tuesday,FALSE,,,17,17,315
14/01/2025,MedSurg,Tuesday,FALSE,,,0,62,199
14/01/2025,ICU,Tuesday,FALSE,,,0,13,73
14/01/2025,Maternity,Tuesday,FALSE,,,0,10,35
15/01/2025,OR,Wednesday,FALSE,,,20,20,355
15/01/2025,MedSurg,Wednesday,FALSE,,,0,59,191
15/01/2025,ICU,Wednesday,FALSE,,,0,13,69
15/01/2025,Maternity,Wednesday,FALSE,,,0,9,28
16/01/2025,OR,Thursday,FALSE,,,14,14,257
16/01/2025,MedSurg,Thursday,FALSE,,,0,64,188
16/01/2025,ICU,Thursday,FALSE,,,0,14,70
16/01/2025,Maternity,Thursday,FALSE,,,0,10,34
17/01/2025,OR,Friday,FALSE,,,18,18,311
